target,name,base,value,delta,lo,hi,rounds,confidence,significant
v3,wildcard,2.605e-07,3.4045e-07,30.383877159309016,18.46321922796794,46.75547915771381,10,0.9785,True
v3,query_lookup,2.6225e-07,3.3995e-07,30.936179435946933,25.715375810759245,40.30465212021408,10,0.9785,True
v3,header_lookup,2.6535000000000003e-07,3.479e-07,35.97793734377408,26.358595194085034,42.997946611909654,10,0.9785,True
v3,locals,2.4605e-07,3.3965e-07,40.73133202696244,34.789644012944976,58.050286722540825,10,0.9785,True
v3,query_bind,1.3825e-06,8.462e-07,-38.77979096227882,-40.442415730337075,-37.76532137518684,10,0.9785,True
v3,middleware_chain,2.3035e-07,2.8405e-07,27.031201159922414,16.6809238665526,36.591478696741866,10,0.9785,True
v3,cors_simple,4.235e-07,5.958e-07,42.21979878959365,34.245660881174885,43.49191016662641,10,0.9785,True
v3,cors_preflight,9.3005e-07,1.0135e-06,9.093357567727622,6.232891134975782,10.963895329579332,10,0.9785,True
v3,recover_no_panic,2.284e-07,2.8705e-07,25.325905115236647,15.897895208240032,33.14633006077607,10,0.9785,True
v3,not_found_default,6.2035e-07,3.5255e-07,-43.409463577695306,-45.89117600127652,-37.51598465473146,10,0.9785,True
v3,not_found_custom,4.5795000000000005e-07,2.7165e-07,-40.37897937910415,-42.58331518187758,-35.633802816901415,10,0.9785,True
v3,json_response,6.438e-07,6.770499999999999e-07,6.7580095035763454,5.477114041892928,7.868138703156591,10,0.9785,True
v3,json_bind,7.899500000000001e-07,8.903499999999999e-07,12.116264493934592,6.50689035350509,15.81342434584756,10,0.9785,True
v3,json_response_1024,1.1675e-06,1.2185e-06,3.0854279840277776,1.2701100762066098,6.96474634565778,10,0.9785,True
v3,json_bind_1024,1.6695e-06,1.805e-06,6.05253759234512,5.247101891397188,13.586956521739136,10,0.9785,True
v3,json_response_16384,7.965e-06,7.9535e-06,-2.1175658790559826,-4.038123902683721,2.3484365028717313,10,0.9785,False
v3,json_bind_16384,1.1977e-05,1.2244e-05,0.7450311507312568,-0.05558643690939391,4.275077386430182,10,0.9785,False
v3,static_routes_100,5.387e-07,6.01e-07,12.074414608970008,7.643771407968258,21.666999800119925,10,0.9785,True
v3,static_routes_1000,3.3635e-06,3.539e-06,6.083961538744798,0.19241341396372125,10.321758521822243,10,0.9785,True
main,fasthttp_only,9e-08,1.145e-07,23.832091540121382,16.766142159522502,35.849056603773576,10,0.9785,True
main,static,2.0860000000000003e-07,2.6575e-07,34.126505149801424,16.148775894538602,53.96182764603816,10,0.9785,True
main,parameter,2.4355000000000003e-07,3.0189999999999997e-07,30.849392542940947,12.229350441058529,39.46428571428571,10,0.9785,True
main,wildcard,2.605e-07,3.4925e-07,25.763658324165117,22.495201535508635,54.45302968686458,10,0.9785,True
main,query_lookup,2.6225e-07,3.5179999999999996e-07,33.74791930328212,28.234426833763337,46.438863729930006,10,0.9785,True
main,header_lookup,2.6535000000000003e-07,3.432e-07,39.27302018955512,18.151571164510184,49.158653846153854,10,0.9785,True
main,locals,2.4605e-07,3.599e-07,48.00729175363894,36.545528787260096,60.53639846743293,10,0.9785,True
main,query_bind,1.3825e-06,6.7925e-07,-50.490815728993496,-52.58450704225353,-48.54260089686099,10,0.9785,True
main,middleware_chain,2.3035e-07,2.9414999999999997e-07,31.27785326086956,23.01112061591104,50.23946360153255,10,0.9785,True
main,cors_simple,4.235e-07,5.472e-07,27.29731555493313,22.986203827325348,32.98750294741806,10,0.9785,True
main,cors_preflight,9.3005e-07,9.9385e-07,5.110843645767549,4.064039408866993,7.641124704872304,10,0.9785,True
main,recover_no_panic,2.284e-07,2.9435000000000004e-07,26.151040915002532,11.727349703640977,40.224280838615336,10,0.9785,True
main,not_found_default,6.2035e-07,3.5354999999999993e-07,-42.53551128937478,-47.03443877551021,-39.73337668671761,10,0.9785,True
main,not_found_custom,4.5795000000000005e-07,2.8445e-07,-34.685878072416955,-44.57985888389994,-32.44139761167625,10,0.9785,True
main,json_response,6.438e-07,7.137e-07,9.867477817448211,6.677215189873431,15.438324282389448,10,0.9785,True
main,json_bind,7.899500000000001e-07,8.7795e-07,10.044614875902536,6.306742525118025,11.754207037225918,10,0.9785,True
main,json_response_1024,1.1675e-06,1.227e-06,4.301515244726817,2.4744027303754246,7.2183098591549255,10,0.9785,True
main,json_bind_1024,1.6695e-06,1.7605e-06,4.996719799106075,0.9422850412249772,17.94099939795304,10,0.9785,True
main,json_response_16384,7.965e-06,7.8985e-06,-1.4831639846402567,-3.2341686211578846,1.3982458370408013,10,0.9785,False
main,json_bind_16384,1.1977e-05,1.2153e-05,0.08514004810515896,-1.1533928270752614,1.8169859409685074,10,0.9785,False
main,static_routes_100,5.387e-07,3.394e-07,-36.65853328862314,-42.11989574283231,-30.659253375695005,10,0.9785,True
main,static_routes_1000,3.3635e-06,6.5025e-07,-80.9168687834437,-82.11136306374401,-79.01075911536162,10,0.9785,True
