target,name,base,value,delta,lo,hi,rounds,confidence,significant
v3,query_lookup,3.1560000000000005e-07,3.6319999999999997e-07,14.69041373526081,7.105017139295744,17.30583306477602,10,0.9785,True
v3,header_lookup,3.289e-07,3.9185e-07,15.181882605810104,5.146454968519021,26.40318830953172,10,0.9785,True
v3,locals,2.958e-07,3.7095e-07,22.94986439046842,20.177534994878798,28.77818916189834,10,0.9785,True
v3,query_bind,1.608e-06,8.571e-07,-46.318824437134886,-49.724016441573696,-44.186535764375876,10,0.9785,True
v3,middleware_chain,2.875e-07,3.2085e-07,12.223587814368631,8.54237288135593,20.63015753938484,10,0.9785,True
v3,cors_simple,4.8935e-07,6.165499999999999e-07,26.20634589480808,21.71991159332931,58.70677307141396,10,0.9785,True
v3,cors_preflight,1.09e-06,1.1405e-06,3.3087992147225576,-3.8161318300086733,9.972552607502294,10,0.9785,False
v3,recover_no_panic,2.925e-07,3.274e-07,11.308868261353178,8.71905274488698,13.590545707334044,10,0.9785,True
v3,not_found_default,6.64e-07,3.7639999999999996e-07,-43.7719765350093,-58.141346688925985,-36.83083511777302,10,0.9785,True
v3,not_found_custom,5.328e-07,3.1079999999999995e-07,-41.457523589302525,-45.509187703932675,-39.27379784102061,10,0.9785,True
v3,json_response,6.452000000000001e-07,6.981e-07,5.636097414172281,-1.034890597279714,12.710663096550645,10,0.9785,False
v3,json_bind,8.534000000000001e-07,9.154000000000001e-07,7.176910308989082,-0.3604981428883547,16.96617336152222,10,0.9785,False
v3,json_response_1024,1.3965e-06,1.408e-06,2.156730613992597,-3.4751773049645385,7.469512195121952,10,0.9785,False
v3,json_bind_1024,1.8755e-06,1.9985e-06,7.120134272672152,0.5302226935312904,12.117962466487931,10,0.9785,True
v3,json_response_16384,1.1542e-05,1.143e-05,-0.5757486244135968,-7.518273581621992,14.596039769404289,10,0.9785,False
v3,json_bind_16384,1.5623e-05,1.58465e-05,3.8383662150078823,-11.331343283582084,13.385521123115751,10,0.9785,False
v3,static_routes_100,5.719e-07,6.487999999999999e-07,11.963099960790636,4.721105088302147,17.868995633187758,10,0.9785,True
v3,static_routes_1000,3.0945e-06,3.4245e-06,13.27510699711356,2.497658445207618,16.617886178861795,10,0.9785,True
main,fasthttp_floor,1.1865000000000001e-07,1.4685000000000002e-07,25.08401392318813,16.972111553784863,30.45013239187997,10,0.9785,True
main,static,2.6195e-07,3.02e-07,15.070836595706961,5.478150728309061,20.085470085470103,10,0.9785,True
main,parameter,2.9095000000000005e-07,3.2270000000000005e-07,11.512992683543267,8.49539406345956,12.811634349030477,10,0.9785,True
main,wildcard,3.169e-07,3.5385e-07,9.518177711960085,8.102700900300096,17.762103238217385,10,0.9785,True
main,query_lookup,3.1560000000000005e-07,3.5954999999999996e-07,14.25854456202742,10.299625468164786,18.22692689381409,10,0.9785,True
main,header_lookup,3.289e-07,3.9595e-07,19.125115569476403,13.632630714481241,30.04729897933782,10,0.9785,True
main,locals,2.958e-07,3.8115e-07,28.199165869788125,23.011844331641296,35.2743184113093,10,0.9785,True
main,query_bind,1.608e-06,7.85e-07,-50.5121208870773,-51.80270111567822,-48.24475524475525,10,0.9785,True
main,middleware_chain,2.875e-07,3.2255e-07,13.522969677691643,7.355932203389837,19.756621331424505,10,0.9785,True
main,cors_simple,4.8935e-07,5.905e-07,21.531548360315476,19.168173598553363,77.24575404133415,10,0.9785,True
main,cors_preflight,1.09e-06,1.1675e-06,3.9727170670328604,-1.8563357546408366,7.227813357731017,10,0.9785,False
main,recover_no_panic,2.925e-07,3.1664999999999997e-07,10.007702586216993,3.0037124535943205,14.805441316039204,10,0.9785,True
main,not_found_default,6.64e-07,3.8014999999999997e-07,-43.81138788786618,-56.95047301057318,-32.31772017583751,10,0.9785,True
main,not_found_custom,5.328e-07,3.0445e-07,-43.10341709666643,-45.30376444278793,-38.55840927920464,10,0.9785,True
main,json_response,6.452000000000001e-07,6.841e-07,6.484465899780911,-0.6222865412445655,9.967532467532457,10,0.9785,False
main,json_bind,8.534000000000001e-07,9.341e-07,12.240652429331679,2.2007767447334237,17.399791775117123,10,0.9785,True
main,json_response_1024,1.3965e-06,1.4345e-06,5.685027500466111,-4.5901639344262275,12.448132780082988,10,0.9785,False
main,json_bind_1024,1.8755e-06,2.054e-06,8.884290199357924,1.2025901942645634,14.461883408071753,10,0.9785,True
main,json_response_16384,1.1542e-05,1.1573e-05,2.0596774645936566,-2.9503105590062084,3.9518756788369913,10,0.9785,False
main,json_bind_16384,1.5623e-05,1.6945e-05,9.152638802509072,1.657612480846904,13.408907968875772,10,0.9785,True
main,static_routes_100,5.719e-07,3.5425e-07,-38.03739622235237,-42.064790575916234,-33.45014893989837,10,0.9785,True
main,static_routes_1000,3.0945e-06,6.3335e-07,-79.60398132284305,-81.0886075949367,-78.45528455284553,10,0.9785,True
